Text,Label
"$DXLG - Destination XL Group, Inc. (DXLG) CEO Harvey Kanter on Q3 2019 Results - Earnings Call Transcript. Read mor… https://t.co/mKWMebKyjD",neutral
Lloyds Banking : Value of UK exports to non-EU countries rises in 2019 #LloydsBanking #economy #MarketScreener… https://t.co/s6TyiRYCVQ,positive
Stocks grab another round of records as Wall Street parses trade news,positive
$FFIC - Flushing Financial Corporation (FFIC) CEO John Buran on Q4 2019 Results - Earnings Call Transcript.... https://t.co/G93Ec3q0wA,neutral
"Planes will be packed this holiday season, as the grounding of Boeing’s 737 Max continues. https://t.co/w0EXnyZDGk https://t.co/8DJ9sgZWze",neutral
"Wall Street ends near flat after U.S., China announce trade deal",neutral
Everest Re Group Reports Full Year and Fourth Quarter 2019 Results,neutral
OMV Aktiengesellschaft reports Q4 results,neutral
$BMY - Bristol-Myers Squibb (BMY) Presents At American Society Of Hematology Annual Meeting - Slideshow. Get more u… https://t.co/4zuofGIzKQ,neutral
A Chinese move on intellectual property is a promising sign for trade talks. The Open panel discusses… https://t.co/K7sRyhXOtB,positive
Snowstorm Returning To The Northwest This Weekend,neutral
6 Stocks With a Low Price-Sales Ratio,neutral
"These stocks could get a boost from the millions working from home, traders say. (via @TradingNation)… https://t.co/ToPfG4ZBlo",positive
General Announcement::ENTRY INTO A SUPPLEMENTAL DEED IN RELATION TO DC1 #SingaporeExchange #Stock #MarketScreener… https://t.co/FbOamR7PDT,neutral
Suncor Energy declares CAD 0.465 dividend,neutral
MSC Confirms Soren Toft Will Become Chief Executive Officer,neutral
JPMorgan Chase CEO Jamie Dimon said he sees a 'bad recession' in 2020. More here: https://t.co/YZkgXZzJUx https://t.co/6YDSlmQArh,negative
"Cresco Labs Closes Acquisition of Hope Heal Health, Inc., Launches First Day of Adult-Use Cannabis Sales in Massachusetts",neutral
Lumber Liquidators' stock rallies after CEO Dennis Knowles resigned,positive
What is driving Sinn FÃƒÂ©in's electoral surge in Ireland? https://t.co/bP3Quxb6p2,neutral
Did You Miss American Financial Group's (NYSE:AFG) 80% Share Price Gain?,neutral
Bank of America said that it's seen fierce demand for emergency rescue loans with current applications already acco… https://t.co/pZYT36LSCO,neutral
Arbor Realty Trust : Funds a $12.7M Freddie Mac SBL Portfolio in Northern New Jersey #ArborRealtyTrust #Stock… https://t.co/ISwt7PW94n,neutral
$WRI: Compass Point ups to Buy,positive
Better Buy: Intuitive Surgical vs. Medtronic,neutral
Paul Volcker's message for the next generation https://t.co/7ijOmy0sCP,neutral
GBP/USD Price Forecast – British Pound Rallies After Election Results,positive
How Many The Clorox Company (NYSE:CLX) Shares Do Institutions Own?,neutral
"Why Arista Networks, Inc.’s (NYSE:ANET) Return On Capital Employed Is Impressive",positive
BQuick On Feb. 6: Top 10 Stories In Under 10 Minutes,neutral
Vivus shares rise on bulimia data for Qsymia,positive
"Emerging-market currencies offer the best buying opportunity in more than two decades, according to Renaissance Cap… https://t.co/azGQNy7Btm",positive
"IMF encouraged by recovery in China, but pandemic could resurge https://t.co/UCjDmDNwoP https://t.co/Rua86ZJmMO",neutral
Next week.,neutral
NMC Health Plc (LON:NMC): Has Recent Earnings Growth Beaten Long-Term Trend?,neutral
Credit Suisse faces £68m lawsuit from banker arrested in Romania https://t.co/fHtmKazqwv,negative
"How Much Does Costco Spend On Selling, General And Administrative Expenses?",neutral
"$LMNX - Luminex EPS beats by $0.08, beats on revenue https://t.co/hrQ2MpDLWX",positive
Boris Johnson Cancels 2020 Tax Cut for Businesses: U.K. Votes,neutral
Analysts Mostly Bullish On Newly Public Insurance Firm BRP Group,positive
Our Take On The Brink's Company's (NYSE:BCO) CEO Salary,neutral
CommScope redeeming $100M in 5% notes,neutral
Encounter Resources : AGM Chair Address and Presentation #EncounterResources #Stock #MarketScreener… https://t.co/kptkwzjKfZ,neutral
Here’s the latest on the 2020 presidential race and what to watch today https://t.co/U5CyPJT9wk,neutral
Highlight: Burke Financial Strategies CEO John Burke explains why healthcare is his favorite sector right now: https://t.co/KGLsJoMqJX,neutral
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,negative
Hedge Funds Aren’t Crazy About Hutchison China MediTech Limited (HCM) Anymore,negative
We asked FT readers about New York’s best spots for a morning meeting. Here’s what you told us: https://t.co/NSYfUvvkHM,neutral
LCI Industries lands Polyplastic,neutral
$ISRG - Intuitive Surgical acquires Orpheus Medical https://t.co/Tb9qA8h7Zp,neutral
$TWTR - Unpopular Opinion: Jack Dorsey Is A Good CEO For Twitter. Sign up for updates on Seeking Alpha!… https://t.co/YuHuruht33,neutral
Good News for Everyone - Private Equity is Set to Grow at the Stock Market's Expense,positive
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter… https://t.co/xYlMfujdGg",negative
"$SUMRX: Asian Markets Close: Nikkei -0.6%, Hang Seng -0.6%, Shanghai +0.5% https://t.co/jej2QmqnvP",neutral
Highlight: Columbia Threadneedle Investments Senior Interest Rate and Currency Analyst Ed Al-Hussainy breaks down t... https://t.co/L0Q5Rfcnxk,neutral
"Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears",negative
Hold Iamgold to Benefit From Next Gold Bull Market,positive
Cipla’s India Arm Will Show Market-Beating Growth In Next Few Quarters: CEO Vohra,positive
Hedge Funds Piling Into AudioCodes Ltd. (AUDC),positive
"The auto industry may have been lulled into a “false sense of security” when it comes to tariffs, warns one analyst https://t.co/cJ4iUVN3ae",neutral
$OPGN what a call  !!!!!!!! Sweeeeeeeeeetttttt,positive
Trading in China ETFs Soars as Trump Upends Tariff Optimism,neutral
Security Federal Corporation Completes Private Placement of $30 Million of Subordinated Notes  https://t.co/fKavM3pHEn,neutral
CMUV Bancorp declares $0.08 dividend,neutral
$FLXN: BTIG Research starts at Buy https://t.co/MCyfTsXc2N,positive
"What's in the black box?

Two recent incidents are exposing biases in decision-making algorithms used by finance an… https://t.co/6Jotq1t8ny",neutral
It's Getting Harder to Make Money Flipping Houses,neutral
Zelda Therapeutics : Investor Presentation - Non-deal Roadshow #ZeldaTherapeutics #Stock #MarketScreener… https://t.co/dSU27Y9kw8,neutral
Coima Res S p A : Acquisition of Microsoft's Headquarters in Milan Porta Nuova completed  #Stock #MarketScreener… https://t.co/L6AfpqzkWe,neutral
DO & CO Aktiengesellschaft: DGAP-DD: DO & CO Aktiengesellschaft english #Stock #MarketScreener… https://t.co/OfiPUkUBPt,neutral
U.S. Stocks Were Resilient Last Week As Coronavirus Roils China. https://t.co/FEUhSbItjZ #business #stocks #trading,positive
Another Doctor Reports Dramatic Improvement In COVID-19 Patients Using Trump-Touted Treatment https://t.co/NYF3nN9MnI,neutral
Winter Storm Keeps Trucking Across Eastern US,neutral
$SEE - Sealed Air Q4 2019 Earnings Preview https://t.co/YTyryqPuwW,neutral
Cannabis Countdown: Top 10 Marijuana Industry News Stories Of The Week,neutral
"Opiant Pharmaceuticals, Inc. (OPNT): Hedge Funds Watching From Afar",neutral
The U.S. has crazy-low taxes and this is why (via @bopinion) https://t.co/LS3Rxy6UIB,neutral
"Wynn Resorts bounces back from Friday's weakness (WYNN) https://t.co/l1sx6yVk0i 
$WYNN",positive
Oppenheimer cuts estimates on Yum China,negative
Stock Market Update: Stock market primed for more gains at open,positive
Stock Market Update: WTI crude rises on trade deal,positive
Is The Qatar Blockade Coming To An End?,neutral
$WKHS Workhorse Says New Loan Will Cover Electric Truck Production $DUK $GM $UPS https://t.co/qrNMz6mxbT via @benzinga,neutral
Is PPG Industries a Great Dividend Stock?,neutral
$HRB - H&R Block: A Cash Machine With Strong Balance Sheet. Read more: https://t.co/bfWJHtlUkM #markets #business #investing,neutral
Old Mutual : Starts 2020 With Two New Senior Appointments #OldMutual #Stock #MarketScreener https://t.co/GkV9wOoONq https://t.co/mQAVdMjNK3,neutral
��🇰 Hong Kong’s pro-democracy candidates won an overwhelming victory in district council elections on Sunday after m… https://t.co/XMf6MwQRp5,neutral
"3 Top-Performing Mutual Funds to Consider for Your Retirement Portfolio- February 06, 2020",neutral
Highlight: Chief CEO @cb_childers discusses women in the workplace: https://t.co/269bM576oa,neutral
Dicerna inks deal with Novo Nordisk for liver-related cardio-metabolic diseases,neutral
$ATRS - Antares' Xyosted Is One Of The Best Testosterone Replacement Therapies Available. Subscribe to Seeking Alph… https://t.co/k1aJ5ESVJc,positive
Qatar plans to boost LNG production to 126 million T by 2027,positive
"From record Cyber Monday sales to a blowout jobs report, these are this week's top stories: https://t.co/wgTzrA4pJC https://t.co/IfD2sLowPk",positive
ALTCOINS-Crypto backed by crypto: Dai seeks to change 'stablecoin' game,neutral
Twitter users explain why Kohl's stock just got obliterated after reporting earnings https://t.co/RnxmSz4Au1 by… https://t.co/F7B1rYCmPf,negative
"The El Paso, Texas Walmart where 22 people were killed has finally reopened #ElPasoStrong https://t.co/iSQwOsAMpc",neutral
Alkermes submits NDA for ALKS 3831 for schizophrenia and bipolar I disorder,neutral
$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/1Hzd21RMHe https://t.co/JqdSCCWGK5,neutral
FDM : Beyer Statement On Announced USMCA Agreement #FDM #Stock #MarketScreener https://t.co/wCCSVghill https://t.co/ghfv2COBGO,neutral
Best And Worst Q4 2019: Mid Cap Blend ETFs And Mutual Funds. Sign up for updates on Seeking Alpha!… https://t.co/pjEo1ACbaH,neutral
PolyOne declares $0.2025 dividend,neutral
$POIA this is a great PR. I would not be surprised seeing this stock trading above $2 in after-hours.,positive
New York joins states suing e-cigarette maker Juul,negative
How Switzerland Could Find Itself Labeled a Currency Manipulator,neutral
"UBER SAYS AWARE OF APP NOT LOADING, WORKING TO RESOLVE IT",negative
Canadian provinces on board with AbbVie's Skyrizi,neutral
Hedge Funds Are Warming Up To Helix Energy Solutions Group Inc. (HLX),positive
"What Kind Of Investor Owns Most Of Cleveland BioLabs, Inc. (NASDAQ:CBLI)?",neutral
Stocks rally after China lauds 'major progress' in trade negotiations,positive
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High,neutral
IMF and World Bank consider #Somalia eligible for debt relief on initial assessment. This is an important milestone… https://t.co/mnGkqZxsWb,neutral
Fed says it will provide financing against new 'payroll protection' loans #economy #MarketScreener… https://t.co/A4ierJsls4,neutral
"Subject of the 'Serial' podcast, Adnan Syed, will not get a new trial https://t.co/lOFCiMPnYq",neutral
"Brexit is rattling Europe's market for carbon allowances, and the U.K. election may push traders off the fence no m… https://t.co/xKXLK2DGmM",neutral
Stocks That Fell to 3-Year Lows in the Week of Dec. 13,neutral
OneWater Marine prices initial public offering,neutral
$UN $UL - Unilever sees Lipton as still attractive https://t.co/Fq8ipeFAJn,positive
Domtar upgraded to market perform at BMO Capital,positive
"Mahathir Shows No Sign of Handover of Power, Choice of Successor",neutral
CVS Health stock price target raised to $90 from $85 at SunTrust RH,positive
"A Californian church depicted Jesus, Mary and Joseph in cages at the U.S.-Mexico border for their nativity display.… https://t.co/Nurcx5QN8T",neutral
"Here are the biggest analyst calls of the day: Johnson & Johnson, Canopy Growth, Intelsat & more",neutral
Swiss grain merchant Ameropa picks Bunge executive as next CEO,neutral
"The number of 401(k) millionaires hits a record high — here's how you can get there, too. https://t.co/Za40bnydSF https://t.co/e0tswxArez",positive
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates,neutral
Fire & Flower Reports Q3 Net Income Of $10.2M,neutral
$EDNT volume is picking up. Watch the break of $2 for a nice move to the upside.,positive
"Citizenship Act: Curfew Relaxed In Guwahati, Parts Of Dibrugarh District ",neutral
Highlight: “Patent data gives us a way of identifying actual capabilities or things that entrepreneurs and inventor… https://t.co/ecgNPg29fv,neutral
How to Celebrate Valentine's Day on a Budget,neutral
Emirates announces $16 billion order for 50 Airbus A350 planes,neutral
"Meet Adrenaline, the first female hero in the 60-year history of Asterix comics. She made her first appearance in… https://t.co/LkYFwaxeKt",neutral
UnitedHealthcare to Open Member Medicare Services Centers in Select Walgreens Stores,neutral
Alibaba will raise up to $12.9 bln in Hong Kong listing -sources,neutral
BlackRock Frontiers Investment Trust : Net Asset Value(s) #BlackRockFrontiersInvestmentTrust #Stock #MarketScreener… https://t.co/Af8ZoSZ6Km,neutral
"For Saudi Arabia’s Richest, the Aramco IPO Is Payback Time",neutral
$ACBI $OPY $LEAF - OPY and LEAF among financial gainers; CACC leads losers https://t.co/oQFjeHivYR,neutral
$ICPT - Intercept Pharmaceuticals: Blockbuster Therapy Unveils An Upside Catalyst. Read more and get updates on any… https://t.co/9eWbG1RJe4,positive
Here's What BW Offshore Limited's (OB:BWO) P/E Is Telling Us,neutral
$CWBHF - Charlotte's Web announces underwritten offering https://t.co/sztUW2bVmi,neutral
Brazilian real spikes after BCB signals rate cut pause,positive
Grubhub founder: ‘I am not staying up at night dreaming about consolidation’,neutral
"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company... https://t.co/nj8uvTfqYp",negative
Five things to know at the start of Asia's trading day https://t.co/gXasCOTvqE,neutral
'Bloomberg Daybreak: Australia' Full Show (12/16/2019),neutral
Semis Vs. Energy - A New High. https://t.co/04IZ5D953O #stocks #finance #trading,positive
Hedge funds are buying stocks exposed to US-China trade on hopes for a deal,positive
eBay $EBAY reportedly nears deal to sell StubHub for $4 billion,neutral
Saputo Canadian Closures Show How Much Dairy Industry Is Hurting,negative
